SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:BC,2020-07-07 10:06:08.170023,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-43
1,DC:A6:32:33:B0:BC,2020-07-07 10:06:10.170237,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-47
2,DC:A6:32:33:B0:BC,2020-07-07 10:06:12.175263,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-47
3,DC:A6:32:33:B0:BC,2020-07-07 10:06:13.399633,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-48
4,DC:A6:32:33:B0:BC,2020-07-07 10:06:15.405324,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-45
5,DC:A6:32:33:B0:BC,2020-07-07 10:06:16.125306,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-46
6,DC:A6:32:33:B0:BC,2020-07-07 10:06:17.111585,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-49
7,DC:A6:32:33:B0:BC,2020-07-07 10:06:19.122287,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-48
8,DC:A6:32:33:B0:BC,2020-07-07 10:06:21.127945,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-46
9,DC:A6:32:33:B0:BC,2020-07-07 10:06:22.411653,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-44
10,DC:A6:32:33:B0:BC,2020-07-07 10:06:23.667414,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-46
11,DC:A6:32:33:B0:BC,2020-07-07 10:06:24.002956,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-46
12,DC:A6:32:33:B0:BC,2020-07-07 10:06:26.008079,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-46
13,DC:A6:32:33:B0:BC,2020-07-07 10:06:27.689315,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-46
14,DC:A6:32:33:B0:BC,2020-07-07 10:06:28.067415,3de7b5ba-c059-11ea-8bf2-dca63233b0bb,1,1,1,-46
