SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
23,DC:A6:32:33:B0:BC,2020-07-11 10:21:16.177122,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-25
24,DC:A6:32:33:B0:BC,2020-07-11 10:21:18.182111,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
25,DC:A6:32:33:B0:BC,2020-07-11 10:21:20.187200,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
26,DC:A6:32:33:B0:BC,2020-07-11 10:21:22.192234,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
27,DC:A6:32:33:B0:BC,2020-07-11 10:21:23.279727,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-28
28,DC:A6:32:33:B0:BC,2020-07-11 10:21:24.651600,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-24
29,DC:A6:32:33:B0:BC,2020-07-11 10:21:25.511000,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
30,DC:A6:32:33:B0:BC,2020-07-11 10:21:27.516171,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-27
31,DC:A6:32:33:B0:BC,2020-07-11 10:21:28.002180,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
32,DC:A6:32:33:B0:BC,2020-07-11 10:21:30.007379,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
33,DC:A6:32:33:B0:BC,2020-07-11 10:21:32.012404,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
34,DC:A6:32:33:B0:BC,2020-07-11 10:21:33.002389,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-24
35,DC:A6:32:33:B0:BC,2020-07-11 10:21:34.197325,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
36,DC:A6:32:33:B0:BC,2020-07-11 10:21:36.201836,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
37,DC:A6:32:33:B0:BC,2020-07-11 10:21:37.189990,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
38,DC:A6:32:33:B0:BC,2020-07-11 10:21:39.195038,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-34
39,DC:A6:32:33:B0:BC,2020-07-11 10:21:40.330624,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-28
40,DC:A6:32:33:B0:BC,2020-07-11 10:21:42.336447,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-27
41,DC:A6:32:33:B0:BC,2020-07-11 10:21:44.342656,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
42,DC:A6:32:33:B0:BC,2020-07-11 10:21:45.300107,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
43,DC:A6:32:33:B0:BC,2020-07-11 10:21:47.305180,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
44,DC:A6:32:33:B0:BC,2020-07-11 10:21:48.070146,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-27
45,DC:A6:32:33:B0:BC,2020-07-11 10:21:50.075252,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
46,DC:A6:32:33:B0:BC,2020-07-11 10:21:51.337103,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-27
47,DC:A6:32:33:B0:BC,2020-07-11 10:21:52.152765,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
48,DC:A6:32:33:B0:BC,2020-07-11 10:21:53.506584,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
49,DC:A6:32:33:B0:BC,2020-07-11 10:21:54.053890,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
50,DC:A6:32:33:B0:BC,2020-07-11 10:21:55.465233,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
51,DC:A6:32:33:B0:BC,2020-07-11 10:21:57.111562,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
52,DC:A6:32:33:B0:BC,2020-07-11 10:21:58.762827,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
53,DC:A6:32:33:B0:BC,2020-07-11 10:21:59.007756,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
54,DC:A6:32:33:B0:BC,2020-07-11 10:22:00.144157,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
55,DC:A6:32:33:B0:BC,2020-07-11 10:22:02.149153,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
56,DC:A6:32:33:B0:BC,2020-07-11 10:22:03.283556,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
57,DC:A6:32:33:B0:BC,2020-07-11 10:22:05.289275,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
58,DC:A6:32:33:B0:BC,2020-07-11 10:22:06.556136,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-26
59,DC:A6:32:33:B0:BC,2020-07-11 10:22:07.050439,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
60,DC:A6:32:33:B0:BC,2020-07-11 10:22:08.124863,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
61,DC:A6:32:33:B0:BC,2020-07-11 10:22:09.229305,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-32
62,DC:A6:32:33:B0:BC,2020-07-11 10:22:10.078023,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-27
63,DC:A6:32:33:B0:BC,2020-07-11 10:22:11.150573,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-26
64,DC:A6:32:33:B0:BC,2020-07-11 10:22:13.155628,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
65,DC:A6:32:33:B0:BC,2020-07-11 10:22:15.160642,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-26
66,DC:A6:32:33:B0:BC,2020-07-11 10:22:17.165368,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
67,DC:A6:32:33:B0:BC,2020-07-11 10:22:18.087764,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-24
68,DC:A6:32:33:B0:BC,2020-07-11 10:22:20.093257,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
69,DC:A6:32:33:B0:BC,2020-07-11 10:22:22.098306,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
70,DC:A6:32:33:B0:BC,2020-07-11 10:22:23.242053,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
71,DC:A6:32:33:B0:BC,2020-07-11 10:22:25.247082,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
72,DC:A6:32:33:B0:BC,2020-07-11 10:22:27.252201,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
73,DC:A6:32:33:B0:BC,2020-07-11 10:22:28.159587,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
74,DC:A6:32:33:B0:BC,2020-07-11 10:22:30.164721,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
75,DC:A6:32:33:B0:BC,2020-07-11 10:22:31.632185,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
76,DC:A6:32:33:B0:BC,2020-07-11 10:22:32.322181,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
77,DC:A6:32:33:B0:BC,2020-07-11 10:22:34.327283,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-34
78,DC:A6:32:33:B0:BC,2020-07-11 10:22:36.332281,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
79,DC:A6:32:33:B0:BC,2020-07-11 10:22:37.329097,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
80,DC:A6:32:33:B0:BC,2020-07-11 10:22:38.099781,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-26
81,DC:A6:32:33:B0:BC,2020-07-11 10:22:40.104903,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
82,DC:A6:32:33:B0:BC,2020-07-11 10:22:41.761113,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
83,DC:A6:32:33:B0:BC,2020-07-11 10:22:42.030976,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-29
84,DC:A6:32:33:B0:BC,2020-07-11 10:22:44.036245,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-30
85,DC:A6:32:33:B0:BC,2020-07-11 10:22:45.832470,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
86,DC:A6:32:33:B0:BC,2020-07-11 10:22:46.028473,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
87,DC:A6:32:33:B0:BC,2020-07-11 10:22:48.010584,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
