SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
79,DC:A6:32:33:B0:BC,2020-07-23 10:20:13.729178,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
80,DC:A6:32:33:B0:BC,2020-07-23 10:20:14.234109,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-50
81,DC:A6:32:33:B0:BC,2020-07-23 10:20:16.239147,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
82,DC:A6:32:33:B0:BC,2020-07-23 10:20:18.244359,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
83,DC:A6:32:33:B0:BC,2020-07-23 10:20:19.529370,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
84,DC:A6:32:33:B0:BC,2020-07-23 10:20:20.639403,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-50
85,DC:A6:32:33:B0:BC,2020-07-23 10:20:21.783064,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
86,DC:A6:32:33:B0:BC,2020-07-23 10:20:22.044678,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
87,DC:A6:32:33:B0:BC,2020-07-23 10:20:23.147017,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-50
88,DC:A6:32:33:B0:BC,2020-07-23 10:20:24.484588,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
89,DC:A6:32:33:B0:BC,2020-07-23 10:20:25.037677,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-50
90,DC:A6:32:33:B0:BC,2020-07-23 10:20:26.417122,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
