SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
29,DC:A6:32:33:B0:BC,2020-07-11 10:25:13.195103,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
30,DC:A6:32:33:B0:BC,2020-07-11 10:25:15.200202,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
31,DC:A6:32:33:B0:BC,2020-07-11 10:25:16.212629,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
32,DC:A6:32:33:B0:BC,2020-07-11 10:25:17.311449,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-46
33,DC:A6:32:33:B0:BC,2020-07-11 10:25:19.316005,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
34,DC:A6:32:33:B0:BC,2020-07-11 10:25:20.545224,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
35,DC:A6:32:33:B0:BC,2020-07-11 10:25:21.131477,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-38
36,DC:A6:32:33:B0:BC,2020-07-11 10:25:23.136598,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
37,DC:A6:32:33:B0:BC,2020-07-11 10:25:24.127173,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
38,DC:A6:32:33:B0:BC,2020-07-11 10:25:25.187199,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
39,DC:A6:32:33:B0:BC,2020-07-11 10:25:26.289100,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
40,DC:A6:32:33:B0:BC,2020-07-11 10:25:28.294133,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-46
41,DC:A6:32:33:B0:BC,2020-07-11 10:25:29.822936,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
42,DC:A6:32:33:B0:BC,2020-07-11 10:25:30.094124,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-46
43,DC:A6:32:33:B0:BC,2020-07-11 10:25:31.087957,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
44,DC:A6:32:33:B0:BC,2020-07-11 10:25:33.093022,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
45,DC:A6:32:33:B0:BC,2020-07-11 10:25:35.097982,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
46,DC:A6:32:33:B0:BC,2020-07-11 10:25:37.103065,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
47,DC:A6:32:33:B0:BC,2020-07-11 10:25:38.789340,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
48,DC:A6:32:33:B0:BC,2020-07-11 10:25:39.336878,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
49,DC:A6:32:33:B0:BC,2020-07-11 10:25:40.787817,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
50,DC:A6:32:33:B0:BC,2020-07-11 10:25:41.045445,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
51,DC:A6:32:33:B0:BC,2020-07-11 10:25:42.031883,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
52,DC:A6:32:33:B0:BC,2020-07-11 10:25:44.036947,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
53,DC:A6:32:33:B0:BC,2020-07-11 10:25:45.289457,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
54,DC:A6:32:33:B0:BC,2020-07-11 10:25:46.183219,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-47
55,DC:A6:32:33:B0:BC,2020-07-11 10:25:47.259454,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
56,DC:A6:32:33:B0:BC,2020-07-11 10:25:48.091954,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
57,DC:A6:32:33:B0:BC,2020-07-11 10:25:49.191990,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-34
58,DC:A6:32:33:B0:BC,2020-07-11 10:25:50.022531,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-46
59,DC:A6:32:33:B0:BC,2020-07-11 10:25:51.123312,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
60,DC:A6:32:33:B0:BC,2020-07-11 10:25:53.128331,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
61,DC:A6:32:33:B0:BC,2020-07-11 10:25:55.133364,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
62,DC:A6:32:33:B0:BC,2020-07-11 10:25:56.623382,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
63,DC:A6:32:33:B0:BC,2020-07-11 10:25:57.048884,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
64,DC:A6:32:33:B0:BC,2020-07-11 10:25:59.053484,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
65,DC:A6:32:33:B0:BC,2020-07-11 10:26:01.057716,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-39
66,DC:A6:32:33:B0:BC,2020-07-11 10:26:03.063527,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-38
67,DC:A6:32:33:B0:BC,2020-07-11 10:26:05.067938,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-45
68,DC:A6:32:33:B0:BC,2020-07-11 10:26:07.073572,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
69,DC:A6:32:33:B0:BC,2020-07-11 10:26:08.153595,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
70,DC:A6:32:33:B0:BC,2020-07-11 10:26:09.257325,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
71,DC:A6:32:33:B0:BC,2020-07-11 10:26:10.364825,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
72,DC:A6:32:33:B0:BC,2020-07-11 10:26:11.089909,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
73,DC:A6:32:33:B0:BC,2020-07-11 10:26:12.012413,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
74,DC:A6:32:33:B0:BC,2020-07-11 10:26:13.112410,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
75,DC:A6:32:33:B0:BC,2020-07-11 10:26:15.117516,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-46
76,DC:A6:32:33:B0:BC,2020-07-11 10:26:16.137512,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
77,DC:A6:32:33:B0:BC,2020-07-11 10:26:17.523130,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
78,DC:A6:32:33:B0:BC,2020-07-11 10:26:18.056126,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-45
79,DC:A6:32:33:B0:BC,2020-07-11 10:26:19.090012,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
80,DC:A6:32:33:B0:BC,2020-07-11 10:26:20.393947,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
81,DC:A6:32:33:B0:BC,2020-07-11 10:26:21.390080,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
82,DC:A6:32:33:B0:BC,2020-07-11 10:26:23.396451,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-50
83,DC:A6:32:33:B0:BC,2020-07-11 10:26:24.385144,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
84,DC:A6:32:33:B0:BC,2020-07-11 10:26:26.246481,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-38
85,DC:A6:32:33:B0:BC,2020-07-11 10:26:27.778952,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
86,DC:A6:32:33:B0:BC,2020-07-11 10:26:29.589589,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
87,DC:A6:32:33:B0:BC,2020-07-11 10:26:30.047563,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
88,DC:A6:32:33:B0:BC,2020-07-11 10:26:32.052834,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-31
89,DC:A6:32:33:B0:BC,2020-07-11 10:26:34.059080,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-36
