SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
45,DC:A6:32:33:B0:BC,2020-07-23 10:28:37.834510,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-56
46,DC:A6:32:33:B0:BC,2020-07-23 10:28:38.057509,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
47,DC:A6:32:33:B0:BC,2020-07-23 10:28:40.061906,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
48,DC:A6:32:33:B0:BC,2020-07-23 10:28:42.068086,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
49,DC:A6:32:33:B0:BC,2020-07-23 10:28:43.336835,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-53
50,DC:A6:32:33:B0:BC,2020-07-23 10:28:44.976820,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-56
51,DC:A6:32:33:B0:BC,2020-07-23 10:28:45.169715,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-52
52,DC:A6:32:33:B0:BC,2020-07-23 10:28:46.578019,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
53,DC:A6:32:33:B0:BC,2020-07-23 10:28:48.584284,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-57
54,DC:A6:32:33:B0:BC,2020-07-23 10:28:49.081116,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-57
55,DC:A6:32:33:B0:BC,2020-07-23 10:28:50.484226,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-57
56,DC:A6:32:33:B0:BC,2020-07-23 10:28:51.006716,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
57,DC:A6:32:33:B0:BC,2020-07-23 10:28:52.101119,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
58,DC:A6:32:33:B0:BC,2020-07-23 10:28:53.477972,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-59
59,DC:A6:32:33:B0:BC,2020-07-23 10:28:54.025427,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-60
60,DC:A6:32:33:B0:BC,2020-07-23 10:28:56.029838,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-51
61,DC:A6:32:33:B0:BC,2020-07-23 10:28:57.075267,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
62,DC:A6:32:33:B0:BC,2020-07-23 10:28:59.080411,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-57
63,DC:A6:32:33:B0:BC,2020-07-23 10:29:00.124095,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
64,DC:A6:32:33:B0:BC,2020-07-23 10:29:02.005374,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-55
65,DC:A6:32:33:B0:BC,2020-07-23 10:29:04.010418,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-54
66,DC:A6:32:33:B0:BC,2020-07-23 10:29:06.015358,ad567886-ccee-11ea-a86d-dca63233b0bb,1,1,1,-49
