SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:BC,2020-07-11 10:30:12.145520,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-35
1,DC:A6:32:33:B0:BC,2020-07-11 10:30:13.691718,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
2,DC:A6:32:33:B0:BC,2020-07-11 10:30:14.650470,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
3,DC:A6:32:33:B0:BC,2020-07-11 10:30:15.592343,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
4,DC:A6:32:33:B0:BC,2020-07-11 10:30:16.100498,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
5,DC:A6:32:33:B0:BC,2020-07-11 10:30:17.561799,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
6,DC:A6:32:33:B0:BC,2020-07-11 10:30:18.096813,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
7,DC:A6:32:33:B0:BC,2020-07-11 10:30:19.051713,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
8,DC:A6:32:33:B0:BC,2020-07-11 10:30:21.027864,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
9,DC:A6:32:33:B0:BC,2020-07-11 10:30:23.033145,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
10,DC:A6:32:33:B0:BC,2020-07-11 10:30:25.038167,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
11,DC:A6:32:33:B0:BC,2020-07-11 10:30:27.042575,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
12,DC:A6:32:33:B0:BC,2020-07-11 10:30:28.158219,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
13,DC:A6:32:33:B0:BC,2020-07-11 10:30:29.499469,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
14,DC:A6:32:33:B0:BC,2020-07-11 10:30:30.825107,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
15,DC:A6:32:33:B0:BC,2020-07-11 10:30:31.060548,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
16,DC:A6:32:33:B0:BC,2020-07-11 10:30:32.227033,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
17,DC:A6:32:33:B0:BC,2020-07-11 10:30:34.232087,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
18,DC:A6:32:33:B0:BC,2020-07-11 10:30:35.180817,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
19,DC:A6:32:33:B0:BC,2020-07-11 10:30:36.142740,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
20,DC:A6:32:33:B0:BC,2020-07-11 10:30:38.148427,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
21,DC:A6:32:33:B0:BC,2020-07-11 10:30:40.153427,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
22,DC:A6:32:33:B0:BC,2020-07-11 10:30:42.158499,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
23,DC:A6:32:33:B0:BC,2020-07-11 10:30:43.290969,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
24,DC:A6:32:33:B0:BC,2020-07-11 10:30:45.296085,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
25,DC:A6:32:33:B0:BC,2020-07-11 10:30:46.035829,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
26,DC:A6:32:33:B0:BC,2020-07-11 10:30:48.041094,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
27,DC:A6:32:33:B0:BC,2020-07-11 10:30:50.046155,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
28,DC:A6:32:33:B0:BC,2020-07-11 10:30:52.051081,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
29,DC:A6:32:33:B0:BC,2020-07-11 10:30:54.056168,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
30,DC:A6:32:33:B0:BC,2020-07-11 10:30:56.061230,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
31,DC:A6:32:33:B0:BC,2020-07-11 10:30:58.067539,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
32,DC:A6:32:33:B0:BC,2020-07-11 10:30:59.119952,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-38
33,DC:A6:32:33:B0:BC,2020-07-11 10:31:01.124876,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
34,DC:A6:32:33:B0:BC,2020-07-11 10:31:03.130070,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
35,DC:A6:32:33:B0:BC,2020-07-11 10:31:05.135081,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
36,DC:A6:32:33:B0:BC,2020-07-11 10:31:06.243358,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
37,DC:A6:32:33:B0:BC,2020-07-11 10:31:07.777660,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-37
38,DC:A6:32:33:B0:BC,2020-07-11 10:31:08.198214,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
39,DC:A6:32:33:B0:BC,2020-07-11 10:31:09.152661,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-38
40,DC:A6:32:33:B0:BC,2020-07-11 10:31:11.071472,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
41,DC:A6:32:33:B0:BC,2020-07-11 10:31:13.026327,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
42,DC:A6:32:33:B0:BC,2020-07-11 10:31:14.306532,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
43,DC:A6:32:33:B0:BC,2020-07-11 10:31:16.311542,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
44,DC:A6:32:33:B0:BC,2020-07-11 10:31:18.316592,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
45,DC:A6:32:33:B0:BC,2020-07-11 10:31:19.493433,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
46,DC:A6:32:33:B0:BC,2020-07-11 10:31:21.499122,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
47,DC:A6:32:33:B0:BC,2020-07-11 10:31:22.061590,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
48,DC:A6:32:33:B0:BC,2020-07-11 10:31:24.066885,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-42
49,DC:A6:32:33:B0:BC,2020-07-11 10:31:26.072973,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
50,DC:A6:32:33:B0:BC,2020-07-11 10:31:28.078005,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
51,DC:A6:32:33:B0:BC,2020-07-11 10:31:30.082984,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
52,DC:A6:32:33:B0:BC,2020-07-11 10:31:32.088051,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
53,DC:A6:32:33:B0:BC,2020-07-11 10:31:34.094370,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
54,DC:A6:32:33:B0:BC,2020-07-11 10:31:35.137467,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-38
55,DC:A6:32:33:B0:BC,2020-07-11 10:31:37.143176,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
56,DC:A6:32:33:B0:BC,2020-07-11 10:31:39.003195,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-40
57,DC:A6:32:33:B0:BC,2020-07-11 10:31:41.008238,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
58,DC:A6:32:33:B0:BC,2020-07-11 10:31:42.173231,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-41
59,DC:A6:32:33:B0:BC,2020-07-11 10:31:43.131978,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
60,DC:A6:32:33:B0:BC,2020-07-11 10:31:45.137069,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
61,DC:A6:32:33:B0:BC,2020-07-11 10:31:47.142090,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
62,DC:A6:32:33:B0:BC,2020-07-11 10:31:48.345836,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
63,DC:A6:32:33:B0:BC,2020-07-11 10:31:49.313344,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-43
64,DC:A6:32:33:B0:BC,2020-07-11 10:31:51.318462,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
65,DC:A6:32:33:B0:BC,2020-07-11 10:31:53.212176,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
66,DC:A6:32:33:B0:BC,2020-07-11 10:31:54.305931,6fecfb26-c381-11ea-bfb9-dca63233b0bb,1,1,1,-44
