SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
0,DC:A6:32:33:B0:BC,2020-07-11 10:35:35.262595,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
1,DC:A6:32:33:B0:BC,2020-07-11 10:35:36.142140,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
2,DC:A6:32:33:B0:BC,2020-07-11 10:35:37.238360,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-69
3,DC:A6:32:33:B0:BC,2020-07-11 10:35:38.050825,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-50
4,DC:A6:32:33:B0:BC,2020-07-11 10:35:39.003200,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
5,DC:A6:32:33:B0:BC,2020-07-11 10:35:40.357578,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
6,DC:A6:32:33:B0:BC,2020-07-11 10:35:41.714440,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-82
7,DC:A6:32:33:B0:BC,2020-07-11 10:35:42.094452,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-82
8,DC:A6:32:33:B0:BC,2020-07-11 10:35:44.099514,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
9,DC:A6:32:33:B0:BC,2020-07-11 10:35:46.104506,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
10,DC:A6:32:33:B0:BC,2020-07-11 10:35:47.417003,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
11,DC:A6:32:33:B0:BC,2020-07-11 10:35:49.422024,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
12,DC:A6:32:33:B0:BC,2020-07-11 10:35:51.024293,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-68
13,DC:A6:32:33:B0:BC,2020-07-11 10:35:53.029521,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
14,DC:A6:32:33:B0:BC,2020-07-11 10:35:55.034577,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
15,DC:A6:32:33:B0:BC,2020-07-11 10:35:56.392039,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
16,DC:A6:32:33:B0:BC,2020-07-11 10:35:58.013026,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
17,DC:A6:32:33:B0:BC,2020-07-11 10:35:59.067085,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
18,DC:A6:32:33:B0:BC,2020-07-11 10:36:00.157059,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-50
19,DC:A6:32:33:B0:BC,2020-07-11 10:36:01.245779,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
20,DC:A6:32:33:B0:BC,2020-07-11 10:36:02.524568,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-73
21,DC:A6:32:33:B0:BC,2020-07-11 10:36:03.072063,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
22,DC:A6:32:33:B0:BC,2020-07-11 10:36:05.077135,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
23,DC:A6:32:33:B0:BC,2020-07-11 10:36:06.147094,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
24,DC:A6:32:33:B0:BC,2020-07-11 10:36:08.152165,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
25,DC:A6:32:33:B0:BC,2020-07-11 10:36:10.157074,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-76
26,DC:A6:32:33:B0:BC,2020-07-11 10:36:12.162139,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
27,DC:A6:32:33:B0:BC,2020-07-11 10:36:13.824543,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-63
28,DC:A6:32:33:B0:BC,2020-07-11 10:36:14.064409,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
29,DC:A6:32:33:B0:BC,2020-07-11 10:36:15.188966,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-76
30,DC:A6:32:33:B0:BC,2020-07-11 10:36:16.481513,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
31,DC:A6:32:33:B0:BC,2020-07-11 10:36:17.163354,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
32,DC:A6:32:33:B0:BC,2020-07-11 10:36:18.197083,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
33,DC:A6:32:33:B0:BC,2020-07-11 10:36:20.202163,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
34,DC:A6:32:33:B0:BC,2020-07-11 10:36:21.145874,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
35,DC:A6:32:33:B0:BC,2020-07-11 10:36:22.332116,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
36,DC:A6:32:33:B0:BC,2020-07-11 10:36:24.144649,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
37,DC:A6:32:33:B0:BC,2020-07-11 10:36:25.772145,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
38,DC:A6:32:33:B0:BC,2020-07-11 10:36:26.184644,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
39,DC:A6:32:33:B0:BC,2020-07-11 10:36:27.083396,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-83
40,DC:A6:32:33:B0:BC,2020-07-11 10:36:29.087772,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
41,DC:A6:32:33:B0:BC,2020-07-11 10:36:30.653449,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-81
42,DC:A6:32:33:B0:BC,2020-07-11 10:36:31.124659,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-45
43,DC:A6:32:33:B0:BC,2020-07-11 10:36:33.129729,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-82
44,DC:A6:32:33:B0:BC,2020-07-11 10:36:34.439646,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
45,DC:A6:32:33:B0:BC,2020-07-11 10:36:36.444721,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
46,DC:A6:32:33:B0:BC,2020-07-11 10:36:37.032120,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
47,DC:A6:32:33:B0:BC,2020-07-11 10:36:38.022168,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
48,DC:A6:32:33:B0:BC,2020-07-11 10:36:40.027262,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
49,DC:A6:32:33:B0:BC,2020-07-11 10:36:41.529756,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
50,DC:A6:32:33:B0:BC,2020-07-11 10:36:42.038342,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
51,DC:A6:32:33:B0:BC,2020-07-11 10:36:43.262233,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
52,DC:A6:32:33:B0:BC,2020-07-11 10:36:44.360945,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
53,DC:A6:32:33:B0:BC,2020-07-11 10:36:46.366104,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-49
54,DC:A6:32:33:B0:BC,2020-07-11 10:36:47.107252,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
55,DC:A6:32:33:B0:BC,2020-07-11 10:36:49.112302,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
56,DC:A6:32:33:B0:BC,2020-07-11 10:36:50.147250,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
57,DC:A6:32:33:B0:BC,2020-07-11 10:36:51.299144,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-73
58,DC:A6:32:33:B0:BC,2020-07-11 10:36:52.029129,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-74
59,DC:A6:32:33:B0:BC,2020-07-11 10:36:54.025784,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
60,DC:A6:32:33:B0:BC,2020-07-11 10:36:56.031090,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-48
61,DC:A6:32:33:B0:BC,2020-07-11 10:36:57.076124,c3e0373c-c383-11ea-af2e-dca63233b0bb,1,1,1,-47
